ANTName,ID,LON,LAT,Towerheight
Karmei Tzur,628,35.096058,31.6066651,2
Karmei Tzur,629,35.0952372,31.6063088,2
Karmei Tzur,630,35.0954626,31.6058016,2
Karmei Tzur,631,35.0959016,31.6057761,2
Karmei Tzur,632,35.0965185,31.6061141,2
Karmei Tzur,633,35.0979283,31.6056504,2
Karmei Tzur,634,35.0973455,31.6061077,2
Karmei Tzur,635,35.0981823,31.6067656,2
Karmei Tzur,636,35.0984452,31.6073504,2
Karmei Tzur,637,35.0990192,31.6072682,2
Karmei Tzur,638,35.1010362,31.6081408,2
Karmei Tzur,639,35.1018516,31.6085291,2
Karmei Tzur,640,35.1025972,31.6085885,2
